# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
345.91,1807591,2641,208435,inf,inf,0
346.91,1811338,2641,209028,inf,inf,0
347.91,1815949,2641,209413,inf,inf,0
348.91,1818918,2641,210022,inf,inf,0
349.91,1822623,2641,210516,inf,inf,0
350.91,1826332,2641,211005,inf,inf,0
351.91,1831140,2641,211619,inf,inf,0
352.91,1834465,2641,212038,inf,inf,0
353.91,1837836,2641,212600,inf,inf,0
354.92,1841247,2641,213004,inf,inf,0
355.92,1844996,2641,213369,inf,inf,0
356.92,1848515,2641,213933,inf,inf,0
357.92,1851904,2641,214403,inf,inf,0
358.92,1856018,2641,214874,inf,inf,0
359.92,1859990,2641,215403,inf,inf,0
360.92,1864048,2641,216013,inf,inf,0
361.92,1867380,2641,216457,inf,inf,0
362.92,1870730,2641,216987,inf,inf,0
363.92,1874436,2641,217511,inf,inf,0
364.92,1878362,2641,218025,inf,inf,0
365.92,1881763,2641,218588,inf,inf,0
366.92,1885211,2641,219042,inf,inf,0
367.92,1888451,2641,219466,inf,inf,0
368.93,1892086,2641,219883,inf,inf,0
369.93,1895545,2641,220382,inf,inf,0
370.93,1898950,2641,220881,inf,inf,0
371.93,1902172,2641,221315,inf,inf,0
372.93,1905633,2641,221711,inf,inf,0
373.93,1908483,2641,222186,inf,inf,0
374.94,1912144,2641,222634,inf,inf,0
375.94,1915736,2641,223032,inf,inf,0
376.94,1919495,2641,223482,inf,inf,0
377.94,1923596,2641,224024,inf,inf,0
378.94,1928518,2641,224630,inf,inf,0
379.94,1932347,2641,225627,inf,inf,0
380.94,1937838,2641,226191,inf,inf,0
381.94,1941534,2641,226961,inf,inf,0
382.94,1947493,2641,227340,inf,inf,0
383.94,1952493,2641,227941,inf,inf,0
384.94,1957495,2641,228487,inf,inf,0
385.94,1961693,2641,229173,inf,inf,0
386.94,1966339,2641,229830,inf,inf,0
387.94,1971361,2641,230487,inf,inf,0
388.94,1976577,2641,231217,inf,inf,0
389.94,1982663,2641,231726,inf,inf,0
390.94,1988185,2641,232274,inf,inf,0
391.95,1993441,2641,232907,inf,inf,0
392.95,1998350,2641,233703,inf,inf,0
393.95,2003749,2641,234417,inf,inf,0
394.95,2008382,2641,235144,inf,inf,0
395.95,2013730,2641,235801,inf,inf,0
398.08,2017358,2641,236336,inf,inf,0
399.08,2021472,2641,237031,inf,inf,0
400.08,2025678,2641,237621,inf,inf,0
401.09,2030357,2641,238275,inf,inf,0
402.09,2037310,2641,238656,inf,inf,0
403.09,2042942,2641,239223,inf,inf,0
404.09,2048120,2641,239879,inf,inf,0
405.09,2054127,2641,240496,inf,inf,0
406.09,2059388,2641,241133,inf,inf,0
407.09,2061900,2641,241639,inf,inf,0
408.09,2064821,2641,242223,inf,inf,0
409.09,2067909,2641,242760,inf,inf,0
410.09,2071015,2641,243174,inf,inf,0
411.09,2074533,2641,243618,inf,inf,0
412.09,2077708,2641,244094,inf,inf,0
413.09,2080806,2641,244519,inf,inf,0
414.1,2084502,2641,245057,inf,inf,0
415.1,2087926,2641,245438,inf,inf,0
416.1,2091426,2641,245881,inf,inf,0
417.1,2094595,2641,246263,inf,inf,0
418.1,2097864,2641,246696,inf,inf,0
419.11,2099979,2641,247298,inf,inf,0
420.11,2102518,2641,247787,inf,inf,0
421.11,2106341,2641,248208,inf,inf,0
422.12,2109609,2641,248702,inf,inf,0
423.12,2112602,2641,249242,inf,inf,0
424.12,2115334,2641,249900,inf,inf,0
425.12,2119142,2641,250358,inf,inf,0
426.12,2121991,2641,250933,inf,inf,0
427.12,2124660,2641,251480,inf,inf,0
428.12,2129108,2641,251838,inf,inf,0
429.12,2134454,2641,252015,inf,inf,0
430.12,2138564,2641,252416,inf,inf,0
431.12,2142482,2641,252686,inf,inf,0
432.12,2146732,2641,253041,inf,inf,0
433.12,2150068,2641,253555,inf,inf,0
434.12,2153427,2641,253986,inf,inf,0
435.13,2156816,2641,254493,inf,inf,0
436.13,2159864,2641,255111,inf,inf,0
437.13,2166670,2641,255603,inf,inf,0
438.13,2171337,2641,256109,inf,inf,0
439.13,2175448,2641,256400,inf,inf,0
440.13,2179196,2641,256805,inf,inf,0
441.13,2182906,2641,257283,inf,inf,0
442.14,2186249,2641,257738,inf,inf,0
443.14,2189708,2641,258351,inf,inf,0
444.14,2192382,2641,258906,inf,inf,0
445.14,2195534,2641,259453,inf,inf,0
446.14,2198741,2641,259996,inf,inf,0
447.14,2202025,2641,260540,inf,inf,0
448.14,2205547,2641,260992,inf,inf,0
449.14,2209829,2641,261583,inf,inf,0
450.14,2212819,2641,262211,inf,inf,0
451.14,2215733,2641,262736,inf,inf,0
452.14,2219177,2641,263344,inf,inf,0
